id,Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateYearUncertainty,StartDateDayModifier,StartDateMonth,StartDateDay,StartDateDayUncertainty,EndDateYearModifier,EndDateYear,EndDateYearUncertainty,EndDateDayModifier,EndDateMonth,EndDateDay,EndDateDayUncertainty,x_coordinate,y_coordinate
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_451b,345060,Irazu,11204,Uncertain Eruption,2.0,,,,,,1821,,,5.0,0.0,,,,,,,,,-83.852,9.979
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_451c,345060,Irazu,11205,Confirmed Eruption,2.0,,,,Observations: Reported,,1822,,,5.0,7.0,,,,,,,,,-83.852,9.979
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_451d,345070,Turrialba,22369,Confirmed Eruption,1.0,,,,Observations: Reported,,2020,,,6.0,18.0,,,2020.0,,,8.0,24.0,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_451e,345070,Turrialba,20829,Confirmed Eruption,1.0,,West Crater,,Observations: Reported,,2011,,,1.0,14.0,,,2011.0,,,1.0,14.0,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_451f,345070,Turrialba,20830,Confirmed Eruption,2.0,,West Crater (SE flank),,Observations: Reported,,2012,,,1.0,12.0,,,2012.0,,,1.0,18.0,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4520,345070,Turrialba,20831,Confirmed Eruption,1.0,,West Crater,,Observations: Reported,,2013,,,5.0,21.0,,,2013.0,,,6.0,4.0,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4521,345070,Turrialba,22403,Confirmed Eruption,1.0,,,,Observations: Reported,,2021,,,6.0,13.0,,,2021.0,,,7.0,23.0,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4522,345070,Turrialba,22425,Confirmed Eruption,1.0,,,,Observations: Reported,,2021,,,11.0,3.0,,,2022.0,,,2.0,28.0,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4523,345070,Turrialba,11248,Uncertain Eruption,2.0,,,,Observations: Photo / Video,,2010,,,7.0,24.0,,,2010.0,,,8.0,15.0,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4524,345070,Turrialba,11244,Uncertain Eruption,,,,,,,1861,,,0.0,0.0,,,,,,,,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4525,345070,Turrialba,11245,Confirmed Eruption,2.0,,Central and SW summit craters,,Observations: Reported,,1864,,,8.0,17.0,,,1865.0,,,3.0,0.0,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4526,345070,Turrialba,20974,Confirmed Eruption,2.0,,West Crater,,Observations: Reported,,2014,,,10.0,29.0,,,2014.0,,,12.0,8.0,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4527,345070,Turrialba,20998,Confirmed Eruption,3.0,,"Cráter Central, Cráter Oeste",,Observations: Reported,,2015,,,3.0,8.0,,,2019.0,,,10.0,28.0,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4528,345070,Turrialba,11246,Confirmed Eruption,3.0,,Central and SW summit craters,,Observations: Reported,,1866,,,1.0,0.0,,,1866.0,,,5.0,8.0,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4529,345070,Turrialba,11247,Confirmed Eruption,2.0,,SW crater,,Observations: Reported,,2010,,,1.0,5.0,,,2010.0,,?,3.0,7.0,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_452a,345070,Turrialba,11238,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,640,40.0,,0.0,0.0,,,,,,,,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_452b,345070,Turrialba,11239,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),?,1350,,,0.0,0.0,,,,,,,,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_452c,345070,Turrialba,11240,Uncertain Eruption,1.0,,,,,,1723,,,0.0,0.0,,,,,,,,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_452d,345070,Turrialba,11241,Uncertain Eruption,,,,,,,1847,,,0.0,0.0,,,,,,,,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_452e,345070,Turrialba,11242,Confirmed Eruption,2.0,,,,Observations: Reported,,1853,,,0.0,0.0,,,,,,,,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_452f,345070,Turrialba,11243,Confirmed Eruption,2.0,,,,Observations: Reported,,1855,,,5.0,0.0,,,,,,,,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4530,345070,Turrialba,22458,Confirmed Eruption,1.0,,,,Observations: Reported,,2022,,,7.0,17.0,,,2022.0,,,7.0,17.0,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4531,345070,Turrialba,11233,Confirmed Eruption,,,NE summit crater,,Isotopic: 14C (calibrated),,-7260,300.0,,0.0,0.0,,,,,,,,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4532,345070,Turrialba,11234,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,-1420,300.0,,0.0,0.0,,,,,,,,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4533,345070,Turrialba,11235,Confirmed Eruption,,,,,Correlation: Tephrochronology,,-1120,200.0,,0.0,0.0,,,,,,,,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4534,345070,Turrialba,11236,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,-830,150.0,,0.0,0.0,,,,,,,,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4535,345070,Turrialba,11237,Confirmed Eruption,4.0,,Central summit crater,,Isotopic: 14C (calibrated),,40,50.0,,0.0,0.0,,,,,,,,,-83.767,10.025
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4536,353070,Pinta,11721,Confirmed Eruption,,,,,Observations: Reported,,1928,,,0.0,0.0,,,,,,,,,-90.75,0.58
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4537,353080,Marchena,11730,Confirmed Eruption,2.0,,West to SW caldera rim,,Observations: Reported,,1991,,,9.0,25.0,,,1991.0,,?,11.0,16.0,15.0,-90.47,0.33
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4538,353090,Santiago,11731,Confirmed Eruption,,,West flank (James Bay),,Correlation: Anthropology,,1759,75.0,,0.0,0.0,,,,,,,,,-90.77,-0.22
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4539,353090,Santiago,11732,Confirmed Eruption,0.0,,SE flank (Sullivan Bay?),,Observations: Reported,,1897,,,0.0,0.0,,,,,,,,,-90.77,-0.22
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_453a,353090,Santiago,11733,Confirmed Eruption,0.0,,SE flank,,Observations: Reported,,1904,,,0.0,0.0,,,1906.0,,,12.0,15.0,45.0,-90.77,-0.22
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_453b,354000,Quimsachata-Oroscocha,11736,Confirmed Eruption,,,Oroscocha,,Isotopic: 14C (uncalibrated),?,-4450,,,0.0,0.0,,,,,,,,,-71.363,-14.131
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_453c,354004,Andahua-Orcopampa,11737,Confirmed Eruption,,,Cerro Tichsó,,Isotopic: 14C (uncalibrated),,-2110,50.0,,0.0,0.0,,,,,,,,,-72.33,-15.42
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_453d,354004,Andahua-Orcopampa,11738,Confirmed Eruption,,,Cerro Maurus I,,Isotopic: 14C (uncalibrated),,-940,100.0,,0.0,0.0,,,,,,,,,-72.33,-15.42
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_453e,354004,Andahua-Orcopampa,11739,Confirmed Eruption,,,Chilcayoc Grande,,Isotopic: 14C (uncalibrated),,1490,40.0,,0.0,0.0,,,,,,,,,-72.33,-15.42
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_453f,354004,Andahua-Orcopampa,11740,Uncertain Eruption,,,,,,,1913,,,3.0,6.0,,,,,,,,,-72.33,-15.42
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4540,357030,Tinguiririca,11923,Confirmed Eruption,1.0,?,,,Observations: Reported,,1917,,,0.0,0.0,,,,,,,,,-70.352,-34.814
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4541,357030,Tinguiririca,11924,Uncertain Eruption,2.0,,,,,,1994,,,1.0,15.0,,,1994.0,,,1.0,15.0,,-70.352,-34.814
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4542,357041,Infiernillo,11925,Confirmed Eruption,,,Volcán Hoyo Colorado,,Isotopic: 14C (uncalibrated),,-6890,40.0,,0.0,0.0,,,,,,,,,-69.9,-35.123
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4543,357040,Planchon-Peteroa,11926,Confirmed Eruption,3.0,,,OPV tephra,Isotopic: 14C (uncalibrated),,-5080,75.0,,0.0,0.0,,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4544,357040,Planchon-Peteroa,11927,Confirmed Eruption,3.0,,,PLB tephra,Isotopic: 14C (uncalibrated),,900,100.0,,0.0,0.0,,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4545,357040,Planchon-Peteroa,11928,Confirmed Eruption,3.0,^,Peteroa,,Observations: Reported,,1660,,,0.0,0.0,,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4546,357040,Planchon-Peteroa,11929,Confirmed Eruption,2.0,,,,Observations: Reported,,1751,,,11.0,0.0,,,1751.0,,,12.0,0.0,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4547,357040,Planchon-Peteroa,11930,Confirmed Eruption,4.0,,Peteroa (2 km S of Planchón summit),,Observations: Reported,,1762,,,12.0,3.0,,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4548,357040,Planchon-Peteroa,11931,Confirmed Eruption,2.0,,Peteroa,,Observations: Reported,,1835,,,0.0,0.0,,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4549,357040,Planchon-Peteroa,11944,Uncertain Eruption,1.0,?,Peteroa (1889-94 crater),,,,1967,,,2.0,16.0,15.0,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_454a,357040,Planchon-Peteroa,11945,Confirmed Eruption,2.0,,Peteroa,,Observations: Reported,,1991,,,2.0,9.0,,,1991.0,,,3.0,2.0,2.0,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_454b,357040,Planchon-Peteroa,11946,Confirmed Eruption,1.0,,,,Observations: Reported,,1998,,,11.0,18.0,,,1998.0,,,11.0,21.0,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_454c,357040,Planchon-Peteroa,11947,Confirmed Eruption,2.0,,Peteroa,,Observations: Reported,,2010,,,9.0,6.0,,,2010.0,,,10.0,13.0,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_454d,357040,Planchon-Peteroa,22297,Confirmed Eruption,1.0,,Peteroa Crater,,Observations: Reported,,2018,,<,11.0,7.0,,,2019.0,,,5.0,7.0,1.0,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_454e,357040,Planchon-Peteroa,20808,Confirmed Eruption,2.0,,Peteroa,,Observations: Reported,,2011,,,2.0,17.0,,,2011.0,,,6.0,26.0,1.0,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_454f,357040,Planchon-Peteroa,11938,Confirmed Eruption,2.0,,Peteroa (SE of 1762 crater),,Observations: Reported,,1889,,,9.0,0.0,,?,1894.0,,,0.0,0.0,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4550,357040,Planchon-Peteroa,11939,Confirmed Eruption,2.0,,Petoroa (south of 1889-94 crater),,Observations: Reported,,1937,,,4.0,0.0,,,1937.0,,,5.0,5.0,4.0,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4551,357040,Planchon-Peteroa,11940,Confirmed Eruption,2.0,,Peteroa,,Observations: Reported,,1938,,,9.0,0.0,,,1938.0,,,10.0,0.0,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4552,357040,Planchon-Peteroa,11941,Confirmed Eruption,1.0,,Petoroa (1889-94 crater),,Observations: Reported,,1959,,,11.0,6.0,,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4553,357040,Planchon-Peteroa,11942,Confirmed Eruption,1.0,,Petoroa (1889-94 crater),,Observations: Reported,,1960,,?,7.0,10.0,,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4554,357040,Planchon-Peteroa,11943,Confirmed Eruption,1.0,,Peteroa,,Observations: Reported,,1962,,,1.0,16.0,15.0,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4555,357040,Planchon-Peteroa,11932,Confirmed Eruption,2.0,,Peteroa,,Observations: Reported,,1837,,,2.0,0.0,,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4556,357040,Planchon-Peteroa,11933,Uncertain Eruption,,,,,,,1842,,,0.0,0.0,,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4557,357040,Planchon-Peteroa,11934,Confirmed Eruption,2.0,,Peteroa,,Observations: Reported,,1860,,,0.0,0.0,,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4558,357040,Planchon-Peteroa,11935,Uncertain Eruption,,,,,,,1869,,,0.0,0.0,,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4559,357040,Planchon-Peteroa,11936,Uncertain Eruption,,,,,,,1872,,,0.0,0.0,,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_455a,357040,Planchon-Peteroa,11937,Confirmed Eruption,2.0,,Peteroa,,Observations: Reported,,1878,,,0.0,0.0,,,,,,,,,-70.568,-35.223
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_455b,357050,Descabezado Grande,11948,Confirmed Eruption,3.0,,Upper NNE slope,,Observations: Reported,,1932,,,6.0,5.0,5.0,,1933.0,,,0.0,0.0,,-70.75,-35.58
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_455c,357061,"Maule, Laguna del",22162,Confirmed Eruption,0.0,,,rcb,Isotopic: Ar/Ar,,-4450,,,,,,,,,,,,,-70.492,-36.058
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_455d,357061,"Maule, Laguna del",22163,Confirmed Eruption,0.0,,,rsl and rcl,Isotopic: Ar/Ar,,-1550,,,,,,,,,,,,,-70.492,-36.058
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_455e,357061,"Maule, Laguna del",22164,Confirmed Eruption,0.0,,,rcd,Isotopic: Ar/Ar,,-250,,,,,,,,,,,,,-70.492,-36.058
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_455f,357061,"Maule, Laguna del",22165,Confirmed Eruption,0.0,,,rln,Isotopic: Uranium-series,<,-50,,,,,,,,,,,,,-70.492,-36.058
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4560,357063,"Longavi, Nevado de",11949,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-4890,75.0,,0.0,0.0,,,,,,,,,-71.1641,-36.1959
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4561,357066,Payun Matru,21002,Confirmed Eruption,0.0,,Escorial del Matru caldera,,Isotopic: K/Ar,,-5050,1000.0,,,,,,,,,,,,-69.241,-36.422
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4562,357060,"Azul, Cerro",11950,Confirmed Eruption,2.0,,Quizapu,,Observations: Reported,,1846,,,11.0,26.0,,?,1853.0,,,0.0,0.0,,-70.761,-35.653
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4563,357060,"Azul, Cerro",11951,Uncertain Eruption,2.0,?,Quizapu,,,,1903,,,1.0,0.0,,,,,,,,,-70.761,-35.653
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4564,357060,"Azul, Cerro",11952,Confirmed Eruption,2.0,,Quizapu,,Observations: Reported,,1906,,,0.0,0.0,,,,,,,,,-70.761,-35.653
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4565,357060,"Azul, Cerro",11953,Confirmed Eruption,2.0,,Quizapu,,Observations: Reported,,1907,,,7.0,28.0,,,,,,,,,-70.761,-35.653
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4566,357060,"Azul, Cerro",11954,Confirmed Eruption,2.0,,Quizapu,,Observations: Reported,,1912,,,2.0,0.0,,,,,,,,,-70.761,-35.653
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4567,357060,"Azul, Cerro",11955,Uncertain Eruption,2.0,?,Quizapu,,,,1913,,,1.0,15.0,45.0,,,,,,,,-70.761,-35.653
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4568,357060,"Azul, Cerro",11956,Confirmed Eruption,3.0,,Quizapu,,Observations: Reported,,1914,,,9.0,8.0,,,,,,,,,-70.761,-35.653
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4569,357060,"Azul, Cerro",11957,Confirmed Eruption,5.0,+,Quizapu,,Observations: Reported,,1916,,,0.0,0.0,,,1932.0,,,4.0,21.0,,-70.761,-35.653
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_456a,357060,"Azul, Cerro",11958,Confirmed Eruption,2.0,,Quizapu,,Observations: Reported,,1933,,,0.0,0.0,,,1938.0,,?,7.0,25.0,,-70.761,-35.653
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_456b,357060,"Azul, Cerro",11959,Confirmed Eruption,2.0,?,Quizapu,,Observations: Reported,,1949,,,4.0,15.0,5.0,,,,,,,,-70.761,-35.653
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_456c,357060,"Azul, Cerro",11960,Confirmed Eruption,2.0,?,Quizapu,,Observations: Reported,,1967,,,8.0,9.0,,,,,,,,,-70.761,-35.653
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_456d,357072,Tromen Volcanic Plateau,11961,Confirmed Eruption,3.0,?,,,Observations: Reported,,1751,,,12.0,31.0,365.0,,,,,,,,-70.033,-37.144
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_456e,357072,Tromen Volcanic Plateau,11962,Confirmed Eruption,,,,,Observations: Reported,,1822,,,0.0,0.0,,,,,,,,,-70.033,-37.144
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_456f,357070,"Chillan, Nevados de",22119,Confirmed Eruption,2.0,,Nicanor crater,,Observations: Reported,,2016,,,1.0,8.0,,,2022.0,,,10.0,17.0,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4570,357070,"Chillan, Nevados de",11963,Confirmed Eruption,,,Volcán Viejo,,Isotopic: 14C (uncalibrated),,-6890,500.0,,0.0,0.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4571,357070,"Chillan, Nevados de",11964,Confirmed Eruption,,,Volcán Viejo,,Isotopic: 14C (uncalibrated),,-3660,500.0,,0.0,0.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4572,357070,"Chillan, Nevados de",11965,Confirmed Eruption,,,Volcán Viejo,,Isotopic: 14C (uncalibrated),,-1510,50.0,,0.0,0.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4573,357070,"Chillan, Nevados de",11966,Confirmed Eruption,,,Volcán Viejo,,Isotopic: 14C (uncalibrated),,-320,75.0,,0.0,0.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4574,357070,"Chillan, Nevados de",11967,Confirmed Eruption,3.0,?,Volcán Viejo,,Observations: Reported,,1650,50.0,,0.0,0.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4575,357070,"Chillan, Nevados de",11992,Confirmed Eruption,1.0,,Saddle between Nuevo & Arrau volcanoes,,Observations: Reported,,2003,,,8.0,29.0,,,2003.0,,,9.0,15.0,5.0,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4576,357070,"Chillan, Nevados de",11993,Uncertain Eruption,,,,,,,2009,,,1.0,21.0,,,2009.0,,,1.0,22.0,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4577,357070,"Chillan, Nevados de",11986,Confirmed Eruption,2.0,?,West flank of Volcán Viejo,,Observations: Reported,,1935,,,7.0,2.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4578,357070,"Chillan, Nevados de",11987,Uncertain Eruption,,,Volcán Nuevo,,,,1945,,,0.0,0.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4579,357070,"Chillan, Nevados de",11988,Confirmed Eruption,2.0,?,Volcán Nuevo,,Observations: Reported,,1946,,,0.0,0.0,,,1947.0,,,0.0,0.0,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_457a,357070,"Chillan, Nevados de",11989,Uncertain Eruption,,,Volcán Nuevo,,,,1965,,,7.0,2.0,182.0,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_457b,357070,"Chillan, Nevados de",11990,Uncertain Eruption,,,Volcán Nuevo,,,,1972,,,7.0,2.0,182.0,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_457c,357070,"Chillan, Nevados de",11991,Confirmed Eruption,2.0,,Volcán Arrau (SE flank of Volcán Nuevo),,Observations: Reported,,1973,,,7.0,16.0,15.0,,1986.0,,,7.0,2.0,182.0,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_457d,357070,"Chillan, Nevados de",11980,Confirmed Eruption,1.0,,Volcán Nuevo,,Observations: Reported,,1907,,,0.0,0.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_457e,357070,"Chillan, Nevados de",11981,Confirmed Eruption,2.0,,Volcán Nuevo,,Observations: Reported,,1914,,,0.0,0.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_457f,357070,"Chillan, Nevados de",11982,Uncertain Eruption,2.0,?,Volcán Nuevo,,,,1923,,,0.0,0.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4580,357070,"Chillan, Nevados de",11983,Confirmed Eruption,2.0,?,Volcán Nuevo,,Observations: Reported,,1927,,,4.0,10.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4581,357070,"Chillan, Nevados de",11984,Confirmed Eruption,2.0,?,Volcán Nuevo,,Observations: Reported,,1928,,,11.0,30.0,,,1929.0,,,0.0,0.0,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4582,357070,"Chillan, Nevados de",11985,Confirmed Eruption,2.0,?,Volcán Nuevo,,Observations: Reported,,1934,,,1.0,17.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4583,357070,"Chillan, Nevados de",11974,Confirmed Eruption,2.0,,Volcán Chillán,,Observations: Reported,,1877,,?,2.0,12.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4584,357070,"Chillan, Nevados de",11975,Uncertain Eruption,2.0,?,Volcán Viejo (Volcán las Aguilas?),,,,1883,,,1.0,21.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4585,357070,"Chillan, Nevados de",11976,Confirmed Eruption,2.0,,Volcán Viejo,,Observations: Reported,,1891,,,2.0,0.0,,,,,,,,,-71.378,-36.868
Smithsonian_VOTW_Holocene_Eruptions.fid-66f9dc1b_19a103c682a_4586,357070,"Chillan, Nevados de",11977,Confirmed Eruption,2.0,,Volcán Viejo,,Observations: Reported,,1893,,,3.0,4.0,,,,,,,,,-71.378,-36.868
